,event_timestamp,trade_sign,side,lob_action,order_executed,execution_price,execution_size,ask,bid,midprice,ask_volume,bid_volume,price_changing,midprice_change,R1,norm_trade_volume
214,42:24.6,1,ASK,REMOVE,TRUE,219.6,100,219.6,219.49,219.545,110,200,FALSE,0,0,0.815044079
215,42:24.6,1,ASK,REMOVE,TRUE,219.6,10,219.6,219.49,219.545,10,200,TRUE,0.03,0.03,0.081504408
216,42:24.6,1,ASK,REMOVE,TRUE,219.62,15,219.62,219.53,219.575,15,100,TRUE,0.01,0.01,0.122256612
217,42:28.3,1,ASK,REMOVE,TRUE,219.6,10,219.6,219.57,219.585,10,100,TRUE,0.02,0.02,0.081504408
218,42:28.5,1,ASK,REMOVE,TRUE,219.65,201,219.65,219.56,219.605,100,10,TRUE,0.045,0.045,1.638238599
219,42:46.3,1,ASK,REMOVE,TRUE,219.69,200,219.69,219.61,219.65,200,100,TRUE,0.065,0.065,1.630088158
220,42:47.4,-1,BID,REMOVE,TRUE,219.69,303,219.74,219.69,219.715,100,303,TRUE,-0.025,0.025,1.633966446
221,42:50.0,-1,BID,UPDATE,TRUE,219.67,47,219.71,219.67,219.69,100,100,FALSE,0.01,-0.01,0.253453541
222,42:53.2,-1,BID,REMOVE,TRUE,219.69,100,219.71,219.69,219.7,100,100,TRUE,-0.015,0.015,0.539262853
223,42:53.7,1,ASK,REMOVE,TRUE,219.69,100,219.69,219.68,219.685,100,100,TRUE,0.015,0.015,0.815044079
224,42:53.7,1,ASK,REMOVE,TRUE,219.71,100,219.71,219.69,219.7,100,100,TRUE,0.01,0.01,0.815044079
225,42:53.7,1,ASK,REMOVE,TRUE,219.74,100,219.74,219.68,219.71,100,100,TRUE,0.035,0.035,0.815044079
226,42:56.7,-1,BID,REMOVE,TRUE,219.7,100,219.79,219.7,219.745,100,100,TRUE,0,0,0.539262853
227,42:56.9,-1,BID,UPDATE,TRUE,219.7,25,219.79,219.7,219.745,100,100,FALSE,0.005,-0.005,0.134815713
228,42:58.6,1,ASK,UPDATE,TRUE,219.8,173,219.8,219.7,219.75,230,75,FALSE,0,0,1.410026257
229,42:58.6,1,ASK,REMOVE,TRUE,219.8,57,219.8,219.7,219.75,57,75,TRUE,0.02,0.02,0.464575125
230,42:58.8,1,ASK,REMOVE,TRUE,219.84,50,219.84,219.7,219.77,50,175,TRUE,0.005,0.005,0.40752204
231,43:02.4,-1,BID,UPDATE,TRUE,219.74,179,219.81,219.74,219.775,500,200,FALSE,0,0,0.965280508
232,43:02.4,-1,BID,REMOVE,TRUE,219.74,21,219.81,219.74,219.775,500,21,TRUE,-0.005,0.005,0.113245199
233,43:02.4,-1,BID,REMOVE,TRUE,219.73,100,219.81,219.73,219.77,500,100,TRUE,-0.045,0.045,0.539262853
234,43:02.4,1,ASK,REMOVE,TRUE,219.75,100,219.75,219.7,219.725,100,75,TRUE,0,0,0.815044079
235,43:02.5,1,ASK,REMOVE,TRUE,219.75,100,219.75,219.7,219.725,100,75,TRUE,0.04,0.04,0.815044079
236,43:26.7,-1,BID,REMOVE,TRUE,219.71,100,219.82,219.71,219.765,100,100,TRUE,-0.005,0.005,0.539262853
237,43:27.0,-1,BID,REMOVE,TRUE,219.7,175,219.82,219.7,219.76,100,275,FALSE,0,0,0.943709994
238,43:27.0,-1,BID,REMOVE,TRUE,219.7,100,219.82,219.7,219.76,100,100,TRUE,-0.055,0.055,0.539262853
239,43:29.5,-1,BID,REMOVE,TRUE,219.69,100,219.72,219.69,219.705,1900,100,TRUE,0.05,-0.05,0.539262853
240,43:29.5,-1,BID,REMOVE,TRUE,219.68,102,219.83,219.68,219.755,50,102,TRUE,-0.065,0.065,0.550048111
241,43:29.5,-1,BID,REMOVE,TRUE,219.65,100,219.73,219.65,219.69,100,100,TRUE,-0.04,0.04,0.539262853
242,43:29.5,-1,BID,REMOVE,TRUE,219.57,100,219.73,219.57,219.65,100,100,TRUE,-0.03,0.03,0.539262853
243,43:59.8,-1,BID,REMOVE,TRUE,219.54,100,219.7,219.54,219.62,200,200,FALSE,-0.005,0.005,0.539262853
244,43:59.8,-1,BID,REMOVE,TRUE,219.54,100,219.69,219.54,219.615,100,100,TRUE,-0.205,0.205,0.539262853
245,44:10.8,-1,BID,REMOVE,TRUE,219.35,20,219.47,219.35,219.41,100,20,TRUE,-0.165,0.165,0.107852571
246,44:19.3,1,ASK,REMOVE,TRUE,219.3,100,219.3,219.19,219.245,100,100,TRUE,0,0,0.815044079
247,44:26.3,1,ASK,REMOVE,TRUE,219.29,100,219.29,219.2,219.245,200,100,FALSE,0,0,0.815044079
248,44:26.3,1,ASK,REMOVE,TRUE,219.29,100,219.29,219.2,219.245,100,100,TRUE,0.04,0.04,0.815044079
249,44:26.3,1,ASK,REMOVE,TRUE,219.3,100,219.3,219.27,219.285,100,100,TRUE,0.02,0.02,0.815044079
250,44:26.3,1,ASK,UPDATE,TRUE,219.32,36,219.32,219.29,219.305,100,100,FALSE,0,0,0.293415868
251,44:26.3,1,ASK,REMOVE,TRUE,219.32,64,219.32,219.29,219.305,64,100,TRUE,0,0,0.521628211
252,44:26.3,1,ASK,REMOVE,TRUE,219.32,100,219.32,219.29,219.305,100,100,TRUE,0.01,0.01,0.815044079
253,44:28.8,1,ASK,REMOVE,TRUE,219.34,400,219.34,219.29,219.315,400,200,TRUE,0.01,0.01,3.260176316
254,44:28.8,1,ASK,REMOVE,TRUE,219.35,200,219.35,219.3,219.325,200,100,TRUE,0.01,0.01,1.630088158
255,44:28.8,1,ASK,REMOVE,TRUE,219.37,100,219.37,219.3,219.335,200,100,FALSE,0,0,0.815044079
256,44:28.8,1,ASK,REMOVE,TRUE,219.37,100,219.37,219.3,219.335,100,100,TRUE,0.025,0.025,0.815044079
257,44:33.9,1,ASK,REMOVE,TRUE,219.4,100,219.4,219.32,219.36,100,100,TRUE,0.04,0.04,0.815044079
258,44:38.9,1,ASK,REMOVE,TRUE,219.45,100,219.45,219.35,219.4,100,100,TRUE,-0.01,-0.01,0.815044079
259,44:40.4,1,ASK,REMOVE,TRUE,219.41,200,219.41,219.37,219.39,200,100,TRUE,0,0,1.630088158
260,44:40.4,1,ASK,REMOVE,TRUE,219.41,200,219.41,219.37,219.39,200,100,TRUE,0,0,1.630088158
261,44:40.4,1,ASK,UPDATE,TRUE,219.41,100,219.41,219.37,219.39,200,100,FALSE,0,0,0.815044079
262,44:40.4,1,ASK,REMOVE,TRUE,219.41,100,219.41,219.37,219.39,100,100,TRUE,0.05,0.05,0.815044079
263,45:00.8,-1,BID,UPDATE,TRUE,219.4,83,219.48,219.4,219.44,100,100,FALSE,0,0,0.447588168
264,45:00.8,-1,BID,REMOVE,TRUE,219.4,17,219.48,219.4,219.44,100,17,TRUE,-0.015,0.015,0.091674685
265,45:00.8,-1,BID,UPDATE,TRUE,219.38,83,219.47,219.38,219.425,200,100,FALSE,0,0,0.447588168
266,45:00.8,-1,BID,REMOVE,TRUE,219.38,17,219.47,219.38,219.425,200,17,TRUE,-0.015,0.015,0.091674685
267,45:03.9,-1,BID,UPDATE,TRUE,219.35,6,219.47,219.35,219.41,100,200,FALSE,0,0,0.032355771
268,45:03.9,-1,BID,UPDATE,TRUE,219.35,83,219.47,219.35,219.41,100,194,FALSE,0,0,0.447588168
269,45:03.9,-1,BID,REMOVE,TRUE,219.35,111,219.47,219.35,219.41,100,111,TRUE,-0.1,0.1,0.598581767
270,45:23.8,1,ASK,REMOVE,TRUE,219.39,2,219.39,219.23,219.31,102,200,FALSE,0,0,0.016300882
271,45:23.8,1,ASK,REMOVE,TRUE,219.39,100,219.39,219.23,219.31,100,200,TRUE,0.035,0.035,0.815044079
272,45:23.8,1,ASK,REMOVE,TRUE,219.4,2,219.4,219.29,219.345,2,100,TRUE,0.03,0.03,0.016300882
273,45:23.8,1,ASK,UPDATE,TRUE,219.45,96,219.45,219.3,219.375,100,100,FALSE,0.005,0.005,0.782442316
274,45:23.8,1,ASK,UPDATE,TRUE,219.46,100,219.46,219.3,219.38,4,100,FALSE,-0.095,-0.095,0.815044079
275,45:40.0,1,ASK,REMOVE,TRUE,219.33,2,219.33,219.24,219.285,2,200,TRUE,-0.07,-0.07,0.016300882
276,46:24.3,-1,BID,REMOVE,TRUE,219.13,100,219.3,219.13,219.215,201,100,TRUE,-0.1,0.1,0.539262853
277,46:56.3,-1,BID,UPDATE,TRUE,219.04,75,219.19,219.04,219.115,100,100,FALSE,-0.055,0.055,0.40444714
278,46:58.4,1,ASK,REMOVE,TRUE,219.09,100,219.09,219.03,219.06,100,100,TRUE,0.015,0.015,0.815044079
279,47:00.4,1,ASK,REMOVE,TRUE,219.11,100,219.11,219.04,219.075,100,100,TRUE,0.01,0.01,0.815044079
280,47:00.7,1,ASK,REMOVE,TRUE,219.13,100,219.13,219.04,219.085,100,100,TRUE,0.025,0.025,0.815044079
281,47:12.3,1,ASK,REMOVE,TRUE,219.12,20,219.12,219.1,219.11,20,16,TRUE,0.02,0.02,0.163008816
282,47:12.3,1,ASK,REMOVE,TRUE,219.16,100,219.16,219.1,219.13,100,16,TRUE,0.01,0.01,0.815044079
283,47:12.4,1,ASK,UPDATE,TRUE,219.17,80,219.17,219.11,219.14,201,100,FALSE,0,0,0.652035263
284,47:12.4,1,ASK,REMOVE,TRUE,219.17,121,219.17,219.11,219.14,121,100,TRUE,0.005,0.005,0.986203336
285,47:12.4,1,ASK,UPDATE,TRUE,219.18,78,219.18,219.11,219.145,100,100,FALSE,0,0,0.635734382
286,47:12.4,1,ASK,REMOVE,TRUE,219.18,22,219.18,219.11,219.145,22,100,TRUE,0.07,0.07,0.179309697
287,47:15.5,1,ASK,REMOVE,TRUE,219.31,30,219.31,219.12,219.215,30,200,TRUE,0.11,0.11,0.244513224
288,47:21.7,-1,BID,REMOVE,TRUE,219.32,100,219.33,219.32,219.325,100,100,TRUE,-0.035,0.035,0.539262853
289,47:28.2,-1,BID,REMOVE,TRUE,219.25,100,219.33,219.25,219.29,200,100,TRUE,-0.06,0.06,0.539262853
290,47:41.5,-1,BID,REMOVE,TRUE,219.14,100,219.32,219.14,219.23,200,100,TRUE,-0.055,0.055,0.539262853
291,47:41.5,-1,BID,UPDATE,TRUE,219.05,300,219.3,219.05,219.175,100,1,FALSE,-0.11,0.11,1.61778856
292,47:43.7,1,ASK,REMOVE,TRUE,219.1,100,219.1,219.03,219.065,100,100,TRUE,0.12,0.12,0.815044079
293,48:11.8,-1,BID,UPDATE,TRUE,219.1,200,219.27,219.1,219.185,100,100,FALSE,-0.01,0.01,1.078525707
294,48:13.2,-1,BID,REMOVE,TRUE,219.13,1,219.22,219.13,219.175,100,1,TRUE,0.01,-0.01,0.005392629
295,48:16.3,-1,BID,REMOVE,TRUE,219.15,40,219.22,219.15,219.185,100,40,TRUE,-0.045,0.045,0.215705141
296,48:27.8,-1,BID,UPDATE,TRUE,219.03,11,219.25,219.03,219.14,70,100,FALSE,0,0,0.059318914
297,48:27.8,-1,BID,REMOVE,TRUE,219.03,89,219.25,219.03,219.14,70,89,TRUE,-0.05,0.05,0.47994394
298,48:28.9,-1,BID,UPDATE,TRUE,219.02,60,219.16,219.02,219.09,100,102,FALSE,0.035,-0.035,0.323557712
299,48:28.9,-1,BID,REMOVE,TRUE,219,654,219.25,219,219.125,70,1157,TRUE,-0.045,0.045,3.526779062
300,48:33.5,-1,BID,REMOVE,TRUE,218.92,20,219.24,218.92,219.08,100,20,TRUE,-0.13,0.13,0.107852571
301,48:36.6,-1,BID,REMOVE,TRUE,218.91,50,218.99,218.91,218.95,100,50,TRUE,-0.035,0.035,0.269631427
302,48:40.1,-1,BID,REMOVE,TRUE,218.89,2,218.94,218.89,218.915,40,2,TRUE,-0.01,0.01,0.010785257
303,48:51.4,-1,BID,REMOVE,TRUE,218.87,175,218.94,218.87,218.905,240,175,TRUE,-0.035,0.035,0.943709994
304,48:51.5,-1,BID,REMOVE,TRUE,218.82,110,218.92,218.82,218.87,100,110,TRUE,-0.1,0.1,0.593189139
305,49:02.8,-1,BID,REMOVE,TRUE,218.71,100,218.83,218.71,218.77,100,100,TRUE,-0.135,0.135,0.539262853
306,49:11.6,-1,BID,REMOVE,TRUE,218.55,10,218.72,218.55,218.635,200,10,TRUE,-0.035,0.035,0.053926285
307,49:23.4,-1,BID,REMOVE,TRUE,218.52,200,218.68,218.52,218.6,500,200,TRUE,-0.16,0.16,1.078525707
308,49:49.0,-1,BID,REMOVE,TRUE,218.39,100,218.49,218.39,218.44,400,100,TRUE,-0.02,0.02,0.539262853
309,49:51.6,-1,BID,REMOVE,TRUE,218.35,200,218.49,218.35,218.42,400,100,TRUE,-0.035,0.035,1.078525707
310,50:07.6,1,ASK,REMOVE,TRUE,218.4,107,218.4,218.37,218.385,107,28,TRUE,0.025,0.025,0.872097165
311,50:07.6,1,ASK,UPDATE,TRUE,218.43,24,218.43,218.39,218.41,100,100,FALSE,0,0,0.195610579
312,50:07.6,1,ASK,REMOVE,TRUE,218.43,76,218.43,218.39,218.41,76,100,TRUE,0.01,0.01,0.6194335
313,50:07.6,1,ASK,REMOVE,TRUE,218.45,100,218.45,218.39,218.42,100,100,TRUE,0.015,0.015,0.815044079
314,50:07.6,1,ASK,REMOVE,TRUE,218.48,100,218.48,218.39,218.435,100,100,TRUE,0.08,0.08,0.815044079
315,50:16.2,-1,BID,UPDATE,TRUE,218.39,275,218.64,218.39,218.515,100,300,FALSE,0.065,-0.065,1.482972847
316,50:23.6,-1,BID,UPDATE,TRUE,218.52,1000,218.64,218.52,218.58,100,4600,FALSE,0,0,5.392628535
317,50:23.6,-1,BID,UPDATE,TRUE,218.52,100,218.64,218.52,218.58,100,3600,FALSE,0,0,0.539262853
318,50:23.6,-1,BID,UPDATE,TRUE,218.52,100,218.64,218.52,218.58,100,3500,FALSE,0,0,0.539262853
319,50:23.6,-1,BID,UPDATE,TRUE,218.52,100,218.64,218.52,218.58,100,3400,FALSE,0,0,0.539262853
320,50:23.6,-1,BID,UPDATE,TRUE,218.52,100,218.64,218.52,218.58,100,3300,FALSE,0,0,0.539262853
321,50:23.6,-1,BID,UPDATE,TRUE,218.52,73,218.64,218.52,218.58,100,3200,FALSE,0,0,0.393661883
322,50:25.4,-1,BID,UPDATE,TRUE,218.52,100,218.64,218.52,218.58,100,3127,FALSE,-0.01,0.01,0.539262853
323,50:26.4,-1,BID,UPDATE,TRUE,218.52,2300,218.62,218.52,218.57,200,3027,FALSE,0,0,12.40304563
324,50:26.4,-1,BID,UPDATE,TRUE,218.52,100,218.62,218.52,218.57,200,727,FALSE,0,0,0.539262853
325,50:26.4,-1,BID,UPDATE,TRUE,218.52,100,218.62,218.52,218.57,200,627,FALSE,0,0,0.539262853
326,50:26.4,-1,BID,UPDATE,TRUE,218.52,100,218.62,218.52,218.57,200,527,FALSE,0,0,0.539262853
327,50:28.6,-1,BID,UPDATE,TRUE,218.52,500,218.62,218.52,218.57,200,527,FALSE,0,0,2.696314267
328,50:28.6,-1,BID,REMOVE,TRUE,218.52,27,218.62,218.52,218.57,200,27,TRUE,-0.115,0.115,0.14560097
329,50:42.1,-1,BID,REMOVE,TRUE,218.41,100,218.5,218.41,218.455,13,100,TRUE,-0.015,0.015,0.539262853
330,50:42.1,-1,BID,REMOVE,TRUE,218.4,28,218.48,218.4,218.44,100,28,TRUE,-0.04,0.04,0.150993599
331,50:42.6,-1,BID,REMOVE,TRUE,218.32,389,218.48,218.32,218.4,200,100,TRUE,-0.03,0.03,2.0977325
332,50:43.0,-1,BID,REMOVE,TRUE,218.31,20,218.43,218.31,218.37,100,20,TRUE,-0.205,0.205,0.107852571
333,51:04.3,1,ASK,REMOVE,TRUE,218.2,13,218.2,218.13,218.165,13,50,TRUE,0.04,0.04,0.10595573
334,51:07.0,1,ASK,REMOVE,TRUE,218.27,200,218.27,218.14,218.205,200,100,TRUE,-0.02,-0.02,1.630088158
335,51:27.1,-1,BID,REMOVE,TRUE,218.14,100,218.23,218.14,218.185,2,100,TRUE,-0.05,0.05,0.539262853
336,51:27.6,1,ASK,REMOVE,TRUE,218.14,100,218.14,218.13,218.135,100,150,TRUE,0.045,0.045,0.815044079
337,51:30.4,-1,BID,UPDATE,TRUE,218.14,10,218.22,218.14,218.18,200,100,FALSE,0,0,0.053926285
338,51:31.2,-1,BID,REMOVE,TRUE,218.14,90,218.22,218.14,218.18,200,90,TRUE,0,0,0.485336568
339,51:31.8,-1,BID,REMOVE,TRUE,218.14,100,218.22,218.14,218.18,200,100,TRUE,0,0,0.539262853
340,51:36.7,1,ASK,REMOVE,TRUE,218.22,300,218.22,218.14,218.18,300,100,TRUE,0.005,0.005,2.445132237
341,51:36.7,1,ASK,REMOVE,TRUE,218.23,4,218.23,218.14,218.185,4,100,TRUE,0.02,0.02,0.032601763
342,51:36.7,1,ASK,REMOVE,TRUE,218.26,100,218.26,218.15,218.205,100,100,TRUE,0.01,0.01,0.815044079
343,51:37.2,1,ASK,REMOVE,TRUE,218.29,100,218.29,218.14,218.215,100,100,TRUE,-0.005,-0.005,0.815044079
344,51:45.7,1,ASK,REMOVE,TRUE,218.28,100,218.28,218.14,218.21,100,100,TRUE,0.07,0.07,0.815044079
345,51:45.7,1,ASK,REMOVE,TRUE,218.3,100,218.3,218.26,218.28,600,100,FALSE,0,0,0.815044079
346,51:45.7,1,ASK,UPDATE,TRUE,218.3,400,218.3,218.26,218.28,500,100,FALSE,0,0,3.260176316
347,51:45.7,1,ASK,REMOVE,TRUE,218.3,100,218.3,218.26,218.28,100,100,TRUE,0.005,0.005,0.815044079
348,51:45.7,1,ASK,REMOVE,TRUE,218.31,100,218.31,218.26,218.285,100,100,TRUE,0.03,0.03,0.815044079
349,51:45.7,1,ASK,REMOVE,TRUE,218.37,20,218.37,218.26,218.315,20,100,TRUE,-0.035,-0.035,0.163008816
350,51:45.7,1,ASK,REMOVE,TRUE,218.3,100,218.3,218.26,218.28,100,100,TRUE,0.05,0.05,0.815044079
351,51:53.0,1,ASK,UPDATE,TRUE,218.4,47,218.4,218.26,218.33,100,100,FALSE,0,0,0.383070717
352,51:53.0,1,ASK,REMOVE,TRUE,218.4,53,218.4,218.26,218.33,53,100,TRUE,0.02,0.02,0.431973362
353,52:01.3,1,ASK,UPDATE,TRUE,218.44,51,218.44,218.26,218.35,329,100,FALSE,0.005,0.005,0.41567248
354,52:35.5,1,ASK,REMOVE,TRUE,218.41,100,218.41,218.3,218.355,100,100,TRUE,0.055,0.055,0.815044079
355,52:35.5,1,ASK,UPDATE,TRUE,218.42,100,218.42,218.4,218.41,300,200,FALSE,0,0,0.815044079
356,52:35.5,1,ASK,UPDATE,TRUE,218.42,100,218.42,218.4,218.41,200,200,FALSE,0,0,0.815044079
357,52:35.5,1,ASK,REMOVE,TRUE,218.42,100,218.42,218.4,218.41,100,200,TRUE,0.01,0.01,0.815044079
358,52:35.5,1,ASK,UPDATE,TRUE,218.44,100,218.44,218.4,218.42,178,200,FALSE,0,0,0.815044079
359,52:35.6,1,ASK,REMOVE,TRUE,218.44,78,218.44,218.4,218.42,78,200,TRUE,0.015,0.015,0.635734382
360,52:36.2,1,ASK,REMOVE,TRUE,218.47,100,218.47,218.4,218.435,100,100,TRUE,0.015,0.015,0.815044079
361,52:39.1,1,ASK,REMOVE,TRUE,218.5,10,218.5,218.4,218.45,10,100,TRUE,0.01,0.01,0.081504408
362,52:39.1,1,ASK,REMOVE,TRUE,218.51,1,218.51,218.41,218.46,1,100,TRUE,0.01,0.01,0.008150441
363,52:48.2,-1,BID,REMOVE,TRUE,218.41,100,218.53,218.41,218.47,100,100,TRUE,-0.005,0.005,0.539262853
364,52:48.2,-1,BID,REMOVE,TRUE,218.4,100,218.53,218.4,218.465,100,300,FALSE,-0.005,0.005,0.539262853
365,52:48.2,-1,BID,REMOVE,TRUE,218.4,200,218.52,218.4,218.46,200,200,TRUE,0.005,-0.005,1.078525707
366,52:49.9,-1,BID,REMOVE,TRUE,218.4,300,218.53,218.4,218.465,100,300,TRUE,-0.045,0.045,1.61778856
367,52:50.0,-1,BID,REMOVE,TRUE,218.36,100,218.48,218.36,218.42,100,200,FALSE,0.015,-0.015,0.539262853
368,52:50.6,-1,BID,REMOVE,TRUE,218.36,100,218.51,218.36,218.435,200,100,TRUE,-0.055,0.055,0.539262853
369,52:50.6,-1,BID,REMOVE,TRUE,218.3,100,218.46,218.3,218.38,100,100,TRUE,-0.04,0.04,0.539262853
370,52:50.6,-1,BID,REMOVE,TRUE,218.28,100,218.4,218.28,218.34,100,100,TRUE,-0.065,0.065,0.539262853
371,52:50.6,-1,BID,REMOVE,TRUE,218.23,100,218.32,218.23,218.275,100,100,TRUE,-0.045,0.045,0.539262853
372,52:50.6,1,ASK,UPDATE,TRUE,218.27,70,218.27,218.19,218.23,100,100,FALSE,0.06,0.06,0.570530855
373,52:51.0,-1,BID,REMOVE,TRUE,218.19,100,218.39,218.19,218.29,100,100,TRUE,-0.04,0.04,0.539262853
374,52:51.6,-1,BID,REMOVE,TRUE,218.12,2,218.38,218.12,218.25,200,2,TRUE,-0.13,0.13,0.010785257
375,52:52.7,-1,BID,REMOVE,TRUE,218.08,100,218.16,218.08,218.12,200,200,FALSE,-0.005,0.005,0.539262853
376,52:52.7,-1,BID,REMOVE,TRUE,218.07,200,218.16,218.07,218.115,200,100,TRUE,-0.05,0.05,1.078525707
377,53:23.6,-1,BID,REMOVE,TRUE,218.02,200,218.11,218.02,218.065,100,200,TRUE,-0.005,0.005,1.078525707
378,53:23.6,-1,BID,UPDATE,TRUE,218.01,100,218.11,218.01,218.06,100,200,FALSE,-0.025,0.025,0.539262853
379,53:41.1,1,ASK,UPDATE,TRUE,218.05,80,218.05,218.02,218.035,100,20,FALSE,0.01,0.01,0.652035263
380,53:41.1,1,ASK,REMOVE,TRUE,218.05,20,218.05,218.04,218.045,20,100,TRUE,0.01,0.01,0.163008816
381,53:41.1,1,ASK,UPDATE,TRUE,218.06,5,218.06,218.05,218.055,100,100,FALSE,0,0,0.040752204
382,53:41.1,1,ASK,REMOVE,TRUE,218.06,95,218.06,218.05,218.055,95,100,TRUE,0.005,0.005,0.774291875
383,53:41.1,1,ASK,REMOVE,TRUE,218.07,100,218.07,218.05,218.06,100,100,TRUE,0.01,0.01,0.815044079
384,53:46.1,1,ASK,REMOVE,TRUE,218.11,100,218.11,218.03,218.07,100,100,TRUE,0.055,0.055,0.815044079
385,53:53.2,1,ASK,REMOVE,TRUE,218.14,100,218.14,218.11,218.125,100,100,TRUE,0.075,0.075,0.815044079
386,54:02.5,-1,BID,REMOVE,TRUE,218.12,100,218.28,218.12,218.2,201,100,TRUE,-0.05,0.05,0.539262853
387,54:38.4,-1,BID,REMOVE,TRUE,218.12,100,218.18,218.12,218.15,1,100,TRUE,-0.025,0.025,0.539262853
388,54:38.4,-1,BID,REMOVE,TRUE,218.08,2,218.17,218.08,218.125,100,2,TRUE,-0.07,0.07,0.010785257
389,54:40.6,-1,BID,REMOVE,TRUE,218.01,200,218.1,218.01,218.055,200,200,TRUE,-0.01,0.01,1.078525707
390,54:40.6,-1,BID,UPDATE,TRUE,218,198,218.09,218,218.045,100,832,FALSE,0,0,1.06774045
391,54:40.6,-1,BID,UPDATE,TRUE,218,400,218.09,218,218.045,100,634,FALSE,0,0,2.157051414
392,54:40.6,-1,BID,REMOVE,TRUE,218,234,218.09,218,218.045,100,234,TRUE,-0.02,0.02,1.261875077
393,54:40.6,-1,BID,UPDATE,TRUE,217.96,75,218.09,217.96,218.025,100,50,FALSE,0,0,0.40444714
394,54:40.6,-1,BID,UPDATE,TRUE,217.96,1,218.09,217.96,218.025,100,455,FALSE,-0.055,0.055,0.005392629
395,54:44.0,-1,BID,REMOVE,TRUE,217.86,200,218.08,217.86,217.97,200,200,TRUE,-0.02,0.02,1.078525707
396,54:44.0,-1,BID,REMOVE,TRUE,217.82,100,218.08,217.82,217.95,200,100,TRUE,-0.135,0.135,0.539262853
397,55:15.9,1,ASK,REMOVE,TRUE,217.82,100,217.82,217.81,217.815,100,100,TRUE,0.015,0.015,0.815044079
398,55:17.6,1,ASK,REMOVE,TRUE,217.86,100,217.86,217.8,217.83,100,400,TRUE,0.035,0.035,0.815044079
399,55:17.6,1,ASK,REMOVE,TRUE,217.88,100,217.88,217.85,217.865,200,100,FALSE,0,0,0.815044079
400,55:17.6,1,ASK,REMOVE,TRUE,217.88,100,217.88,217.85,217.865,100,100,TRUE,0.025,0.025,0.815044079
401,55:25.7,-1,BID,UPDATE,TRUE,217.85,100,217.93,217.85,217.89,200,20,FALSE,0,0,0.539262853
402,55:25.7,-1,BID,REMOVE,TRUE,217.85,120,217.93,217.85,217.89,200,120,TRUE,-0.02,0.02,0.647115424
403,55:31.5,-1,BID,REMOVE,TRUE,217.81,100,217.93,217.81,217.87,200,100,TRUE,-0.015,0.015,0.539262853
404,55:36.4,-1,BID,REMOVE,TRUE,217.81,100,217.9,217.81,217.855,200,100,TRUE,-0.005,0.005,0.539262853
405,55:36.5,-1,BID,UPDATE,TRUE,217.8,200,217.9,217.8,217.85,200,300,FALSE,0,0,1.078525707
406,55:36.5,-1,BID,UPDATE,TRUE,217.8,2,217.9,217.8,217.85,200,100,FALSE,0,0,0.010785257
407,55:36.5,-1,BID,UPDATE,TRUE,217.8,79,217.9,217.8,217.85,200,98,FALSE,0,0,0.426017654
408,55:36.5,-1,BID,REMOVE,TRUE,217.8,19,217.9,217.8,217.85,200,19,TRUE,-0.02,0.02,0.102459942
409,55:55.8,-1,BID,UPDATE,TRUE,217.77,2,217.89,217.77,217.83,100,100,FALSE,-0.04,0.04,0.010785257
410,55:57.5,-1,BID,REMOVE,TRUE,217.77,98,217.81,217.77,217.79,1100,98,TRUE,-0.01,0.01,0.528477596
411,55:59.2,1,ASK,UPDATE,TRUE,217.81,10,217.81,217.75,217.78,1200,100,FALSE,0,0,0.081504408
412,55:59.9,1,ASK,UPDATE,TRUE,217.81,200,217.81,217.75,217.78,1190,100,FALSE,0,0,1.630088158
413,55:59.9,1,ASK,UPDATE,TRUE,217.81,665,217.81,217.75,217.78,990,100,FALSE,0,0,5.420043126
414,55:59.9,1,ASK,REMOVE,TRUE,217.81,325,217.81,217.75,217.78,325,100,TRUE,0.025,0.025,2.648893257
415,55:59.9,1,ASK,REMOVE,TRUE,217.84,100,217.84,217.77,217.805,100,100,TRUE,0.005,0.005,0.815044079
416,55:59.9,1,ASK,REMOVE,TRUE,217.85,100,217.85,217.77,217.81,100,100,TRUE,0.02,0.02,0.815044079
417,56:07.6,1,ASK,REMOVE,TRUE,217.9,2,217.9,217.76,217.83,2,100,TRUE,0.015,0.015,0.016300882
418,56:07.6,1,ASK,REMOVE,TRUE,217.92,100,217.92,217.77,217.845,100,100,TRUE,0.005,0.005,0.815044079
419,56:07.6,1,ASK,UPDATE,TRUE,217.93,55,217.93,217.77,217.85,100,100,FALSE,0,0,0.448274243
420,56:07.6,1,ASK,REMOVE,TRUE,217.93,45,217.93,217.77,217.85,45,100,TRUE,0.035,0.035,0.366769836
421,56:28.6,1,ASK,UPDATE,TRUE,217.96,98,217.96,217.81,217.885,200,100,FALSE,0,0,0.798743197
422,56:30.2,1,ASK,REMOVE,TRUE,217.96,102,217.96,217.81,217.885,102,100,TRUE,0.04,0.04,0.831344961
423,56:53.1,-1,BID,REMOVE,TRUE,217.85,50,218,217.85,217.925,200,50,TRUE,-0.04,0.04,0.269631427
424,57:17.1,-1,BID,REMOVE,TRUE,217.82,202,217.95,217.82,217.885,100,100,TRUE,-0.08,0.08,1.089310964
425,57:31.0,1,ASK,REMOVE,TRUE,217.83,100,217.83,217.78,217.805,100,100,TRUE,0.01,0.01,0.815044079
426,57:31.0,1,ASK,REMOVE,TRUE,217.84,100,217.84,217.79,217.815,100,100,TRUE,0.01,0.01,0.815044079
